"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @kontatoesgc: #iKONSCHEDULE

18
<U+270B>Fanmeeting in Osaka

20
<ed><U+00A0><U+00BD><ed><U+00B3><U+00BA>OnStyle ""Get it Beauty"" (Hanbin) <ed><U+00A0><U+00BD><ed><U+00B5><U+00A3>8:20<U+33D8> KST

24
<ed><U+00A0><U+00BC><ed><U+00BE><U+00A4>Pepsi Fan Party <ed><U+00A0><U+00BD><ed><U+00B5><U+0094>5<U+33D8> KST",FALSE,0,NA,2017-09-18 00:48:32,FALSE,NA,"909579858744889344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meyli_chiong",123,TRUE,FALSE,NA,NA
"Jim Beam and Pepsi",FALSE,0,NA,2017-09-18 00:48:28,FALSE,NA,"909579842416529414",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MrCRoseBug",0,FALSE,FALSE,NA,NA
"RT @tonyposnanski: Ummmm...did the president retweet someone whos pussy taste like pepsi cola and eyes are wide like cherry pies? https://t…",FALSE,0,NA,2017-09-18 00:48:25,FALSE,NA,"909579831955869696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mareishere",564,TRUE,FALSE,NA,NA
"RT @glamourizes: my pussy taste like pepsi cola
my eyes are wide like cherry pies",FALSE,0,NA,2017-09-18 00:48:18,FALSE,NA,"909579799424897024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","s0ulamazingg___",78,TRUE,FALSE,NA,NA
"@pepsi All about the bottle @pepsi",FALSE,0,"pepsi",2017-09-18 00:47:42,FALSE,"905113309837279232","909579649780408321","18139619","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jonnyf4f",0,FALSE,FALSE,NA,NA
"@mjtaylor @lustformimi @NatashaBertrand I don't know who she is either, but if she's anti-Trump, she's OK w/me. I a… https://t.co/PkSwcoAjK7",FALSE,7,"mjtaylor",2017-09-18 00:47:31,TRUE,"909469695954341889","909579603659943937","9361862","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","csualum1994",3,FALSE,FALSE,NA,NA
"RT @TranslateRealDT: Just our President thanking a twitter user who posted this two days ago:

""my pussy taste like pepsi cola
my eyes are…",FALSE,0,NA,2017-09-18 00:47:11,FALSE,NA,"909579521116041219",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pitchershandout",215,TRUE,FALSE,NA,NA
"Dude in #Sunoco told his manager I stole a cup &amp; a energy drink....I took the cup but I did pay for my #Pepsi &amp; #Rockstar <ed><U+00A0><U+00BE><ed><U+00B4><U+00A5>",FALSE,0,NA,2017-09-18 00:46:35,FALSE,NA,"909579371320676352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_yourMomsEx",0,FALSE,FALSE,NA,NA
"@jacob_leverson @jdmeac @NRA Silly question. Trivial to make a ""silencer"" out of a damned SOUP CAN or even a pepsi… https://t.co/yXbxzhs7VT",FALSE,0,"jacob_leverson",2017-09-18 00:46:34,TRUE,"909487221824032768","909579365889003520","888826393563471872","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","smc347",0,FALSE,FALSE,NA,NA
"RT @ylisseantactics: cursed ginger noble who drinks all your pepsi and politely calls you a bitch",FALSE,0,NA,2017-09-18 00:45:53,FALSE,NA,"909579194883067906",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","antarcticites",3,TRUE,FALSE,NA,NA
"RT @kontatoesgc: #iKONSCHEDULE

18
<U+270B>Fanmeeting in Osaka

20
<ed><U+00A0><U+00BD><ed><U+00B3><U+00BA>OnStyle ""Get it Beauty"" (Hanbin) <ed><U+00A0><U+00BD><ed><U+00B5><U+00A3>8:20<U+33D8> KST

24
<ed><U+00A0><U+00BC><ed><U+00BE><U+00A4>Pepsi Fan Party <ed><U+00A0><U+00BD><ed><U+00B5><U+0094>5<U+33D8> KST",FALSE,0,NA,2017-09-18 00:45:34,FALSE,NA,"909579112959811584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zeth06",123,TRUE,FALSE,NA,NA
"RT @TranslateRealDT: Just our President thanking a twitter user who posted this two days ago:

""my pussy taste like pepsi cola
my eyes are…",FALSE,0,NA,2017-09-18 00:45:18,FALSE,NA,"909579047495233536",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","_JMiller72_",215,TRUE,FALSE,NA,NA
"@SaintZayn diet pepsi, 5 calorie jello, no calorie energy drinks, celery (only 6 cals per stalk), sugar-free gum and lots and lots of water",FALSE,1,"SaintZayn",2017-09-18 00:45:18,FALSE,"909569396846231553","909579047226789889","2158774543","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bracksonj",0,FALSE,FALSE,NA,NA
"RT @TranslateRealDT: Just our President thanking a twitter user who posted this two days ago:

""my pussy taste like pepsi cola
my eyes are…",FALSE,0,NA,2017-09-18 00:45:12,FALSE,NA,"909579021549047810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stacy_friday",215,TRUE,FALSE,NA,NA
"RT @George_1515: Enjoying the T-Shirt weather at the Pepsi Max lounge #pepsimaxlounge https://t.co/gdoKmyiNNA",FALSE,0,NA,2017-09-18 00:45:02,FALSE,NA,"909578977928519682",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SkylerPugh6",2,TRUE,FALSE,NA,NA
"RT @TranslateRealDT: Just our President thanking a twitter user who posted this two days ago:

""my pussy taste like pepsi cola
my eyes are…",FALSE,0,NA,2017-09-18 00:44:52,FALSE,NA,"909578937428332544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","broken_79",215,TRUE,FALSE,NA,NA
"RT @shesapatriot: @Trichiemd @stevejohnson563 @GovMikeHuckabee Their big sponsor is Pepsi.  Make sure you include them in boycotting NFL.",FALSE,0,NA,2017-09-18 00:44:25,FALSE,NA,"909578822642782209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trichiemd",1,TRUE,FALSE,NA,NA
"Y'all knew there are people in Jamaica right now in 2017 boiling pepsi to give to their babies &amp; toddlers to treat gripe?",FALSE,1,NA,2017-09-18 00:44:16,FALSE,NA,"909578785208619008",NA,"<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon (Plus)</a>","Stewpert",1,FALSE,FALSE,NA,NA
"RT @kontatoesgc: #iKONSCHEDULE

18
<U+270B>Fanmeeting in Osaka

20
<ed><U+00A0><U+00BD><ed><U+00B3><U+00BA>OnStyle ""Get it Beauty"" (Hanbin) <ed><U+00A0><U+00BD><ed><U+00B5><U+00A3>8:20<U+33D8> KST

24
<ed><U+00A0><U+00BC><ed><U+00BE><U+00A4>Pepsi Fan Party <ed><U+00A0><U+00BD><ed><U+00B5><U+0094>5<U+33D8> KST",FALSE,0,NA,2017-09-18 00:44:16,FALSE,NA,"909578784860340224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angelbobby21",123,TRUE,FALSE,NA,NA
"RT @TranslateRealDT: Just our President thanking a twitter user who posted this two days ago:

""my pussy taste like pepsi cola
my eyes are…",FALSE,0,NA,2017-09-18 00:44:14,FALSE,NA,"909578777348292608",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rodob",215,TRUE,FALSE,NA,NA
"RT @popqueenbritney: Britney Spears #Superbowl 2018 #SuperbowlLII   #superbowlrally @NFL @pepsi @britneyspears @TheBritneyArmy https://t.co…",FALSE,0,NA,2017-09-18 00:44:00,FALSE,NA,"909578717927796738",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FergieSpears04",34,TRUE,FALSE,NA,NA
"@fresh_newlook @voicehaver brought to you by @pepsi, the choice beverage of oppressors. 

Chill the fuck out and drink a @pepsi.",FALSE,1,"JurassicNPS",2017-09-18 00:43:41,FALSE,"909578076681408513","909578638118486022","853420032881119232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JurassicNPS",0,FALSE,FALSE,NA,NA
"To practice what he preaches, Virat Kohli drops Pepsi, fairness products https://t.co/QcOv45GL85 via @FinancialExpress",FALSE,1,NA,2017-09-18 00:43:25,FALSE,NA,"909578571655536641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chillsugata",1,FALSE,FALSE,NA,NA
"RT @FelicindaCluney: 8 Los yankees Ted Turner (fundador de CNN), Douglas Tompkins (The North Face), Herman Warden Lay (papas fritas Lay’s y…",FALSE,0,NA,2017-09-18 00:42:32,FALSE,NA,"909578348761886720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiazMassaraIvan",142,TRUE,FALSE,NA,NA
"RT @comedyandtruth: this is one of the best pepsi commercials of all time  https://t.co/e6NRQ5dXGo",FALSE,0,NA,2017-09-18 00:42:18,FALSE,NA,"909578292000382976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RachaelStriife",310,TRUE,FALSE,NA,NA
"RT @BaeFeeling: this is one of the best pepsi commercials of all time  https://t.co/4vZbQNOdTf",FALSE,0,NA,2017-09-18 00:42:17,FALSE,NA,"909578288741396480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HannahRumsey",166,TRUE,FALSE,NA,NA
"RT @pepsi: Trying to get everything done before football starts like... https://t.co/mZS5fmExsf",FALSE,0,NA,2017-09-18 00:42:15,FALSE,NA,"909578278335377408",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","darthdogboy",17,TRUE,FALSE,NA,NA
"Don't drink #Pepsi y'all. Ion Kno how true this is but I wouldn't test it. Fuck the dumb shit <ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094> https://t.co/HPDxuIJKQI",FALSE,0,NA,2017-09-18 00:42:13,FALSE,NA,"909578268734521345",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ms_Undastood89",0,FALSE,FALSE,NA,NA
"RT @squidsplosion: @ylisseantactics ginger stud culture is feeling nothing but at the same time have a constant, underlying need to spit in…",FALSE,0,NA,2017-09-18 00:41:57,FALSE,NA,"909578203945164800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WonderComet",12,TRUE,FALSE,NA,NA
"@narendramodi ppl die due to sugar, please prepare to bring sugarTax for companies like coke pepsi etc. Who deberately mixing high sugar 1/1",FALSE,0,"narendramodi",2017-09-18 00:41:50,FALSE,NA,"909578173322485761","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Click_Kunal",0,FALSE,FALSE,NA,NA
"@hnb6458 @TonyIsch Same, long day and heavy ass day with Pepsi added to the beer load.",FALSE,2,"hnb6458",2017-09-18 00:41:43,FALSE,"909577453257019397","909578145862471680","22689184","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beerfonz216",0,FALSE,FALSE,NA,NA
"This dude said""everytime i see a polar bear i think of a nice ""ice cold pepsi"" <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,2,NA,2017-09-18 00:41:17,FALSE,NA,"909578036940488705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hottcigarettes",0,FALSE,FALSE,NA,NA
"#IWishIHadANew bottle of @pepsi 
Awwww yeah baby, do I want Britney <ed><U+00A0><U+00BD><ed><U+00B8><U+00A8> I mean Pepsi, I want Pepsi!!! https://t.co/8fauYWwJUM",FALSE,0,NA,2017-09-18 00:41:08,FALSE,NA,"909577999061848064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bonehead237",0,FALSE,FALSE,NA,NA
"RT @kontatoesgc: #iKONSCHEDULE

18
<U+270B>Fanmeeting in Osaka

20
<ed><U+00A0><U+00BD><ed><U+00B3><U+00BA>OnStyle ""Get it Beauty"" (Hanbin) <ed><U+00A0><U+00BD><ed><U+00B5><U+00A3>8:20<U+33D8> KST

24
<ed><U+00A0><U+00BC><ed><U+00BE><U+00A4>Pepsi Fan Party <ed><U+00A0><U+00BD><ed><U+00B5><U+0094>5<U+33D8> KST",FALSE,0,NA,2017-09-18 00:41:01,FALSE,NA,"909577969621860352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yhchuo2",123,TRUE,FALSE,NA,NA
"@CollegeGameDay This move makes New Coke and Crystal Pepsi look popular by comparison.

#EspnJumpsTheShark

#HoldMyBeer",FALSE,0,"CollegeGameDay",2017-09-18 00:40:46,FALSE,"908334556134215688","909577906426400768","71023061","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WazzuDave87",0,FALSE,FALSE,NA,NA
"RT @glamourizes: my pussy taste like pepsi cola
my eyes are wide like cherry pies",FALSE,0,NA,2017-09-18 00:39:55,FALSE,NA,"909577690742759425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NewEnglandSeasn",78,TRUE,FALSE,NA,NA
"RT @Jackamacka1: PLEASE HELP ME! A MAN NEEDS HIS PEPSI MAX! https://t.co/R86x2DFtdA",FALSE,0,NA,2017-09-18 00:38:44,FALSE,NA,"909577393018429442",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","voidcritic",65,TRUE,FALSE,NA,NA
"@Super70sSports I'm terrified of Dave.",FALSE,0,"Super70sSports",2017-09-18 00:38:43,FALSE,"909571589309640706","909577387670691840","2259809232","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the_pepsi_curse",0,FALSE,FALSE,NA,NA
"left my fucking pepsi in the car <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+200D><U+2640><U+FE0F>",FALSE,0,NA,2017-09-18 00:38:35,FALSE,NA,"909577357018779648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","killlllaaaaa_",0,FALSE,FALSE,NA,NA
"RT @Karissajem: If Suicidal Tendencies didn't get you to ask your mom for ""just one Pepsi,"" then you didn't grow up with me in the 80's.",FALSE,0,NA,2017-09-18 00:38:15,FALSE,NA,"909577273136828417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crowleyxanna",92,TRUE,FALSE,NA,NA
"RT @Jackamacka1: PLEASE HELP ME! A MAN NEEDS HIS PEPSI MAX! https://t.co/R86x2DFtdA",FALSE,0,NA,2017-09-18 00:38:08,FALSE,NA,"909577243491434502",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WhyYiff",65,TRUE,FALSE,NA,NA
"RT @kontatoesgc: #iKONSCHEDULE

18
<U+270B>Fanmeeting in Osaka

20
<ed><U+00A0><U+00BD><ed><U+00B3><U+00BA>OnStyle ""Get it Beauty"" (Hanbin) <ed><U+00A0><U+00BD><ed><U+00B5><U+00A3>8:20<U+33D8> KST

24
<ed><U+00A0><U+00BC><ed><U+00BE><U+00A4>Pepsi Fan Party <ed><U+00A0><U+00BD><ed><U+00B5><U+0094>5<U+33D8> KST",FALSE,0,NA,2017-09-18 00:37:40,FALSE,NA,"909577123752427522",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sinosijalk",123,TRUE,FALSE,NA,NA
"@the_pepsi_curse @pauleczar @stevesilberman @RollingStone @yashar Thoughtful words from Pepsi Curse.",FALSE,0,"the_pepsi_curse",2017-09-18 00:37:38,FALSE,"909576807120285696","909577118828388352","770818282093895680","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stephenrodrick",0,FALSE,FALSE,NA,NA
"@Zouupp is hard",FALSE,0,"Zouupp",2017-09-18 00:36:59,FALSE,"909576892491190273","909576954139086848","99775612","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepsi_cvnt",1,FALSE,FALSE,NA,NA
"RT @yoteens: this is one of the best pepsi commercials of all time  https://t.co/SlHuNYSZZ8",FALSE,0,NA,2017-09-18 00:36:59,FALSE,NA,"909576952973086720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KeyannaYoongi",33,TRUE,FALSE,NA,NA
"RT @Jackamacka1: PLEASE HELP ME! A MAN NEEDS HIS PEPSI MAX! https://t.co/R86x2DFtdA",FALSE,0,NA,2017-09-18 00:36:55,FALSE,NA,"909576937965793280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WQ_Josh",65,TRUE,FALSE,NA,NA
"Drinking doctor pepper not that Pepsi shit https://t.co/Xy0NEJ8yYK",FALSE,2,NA,2017-09-18 00:36:52,FALSE,NA,"909576922669080577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jecrules",0,FALSE,FALSE,NA,NA
"@pepsi_cvnt Should love yourself everyday",FALSE,0,"pepsi_cvnt",2017-09-18 00:36:44,FALSE,"909576761658179584","909576892491190273","820444285791334400","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zouupp",0,FALSE,FALSE,NA,NA
"come on @LILUZIVERT please help me get Pepsi Max &lt;3",FALSE,0,"Jackamacka1",2017-09-18 00:36:29,FALSE,"900122436909355008","909576828012175360","2937662147","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jackamacka1",0,FALSE,FALSE,NA,NA
"@stephenrodrick @pauleczar @stevesilberman @RollingStone @yashar Regardless of Paul's office goatee, he is correct.… https://t.co/yQOBFaRbir",FALSE,0,"stephenrodrick",2017-09-18 00:36:24,TRUE,"909574071532310533","909576807120285696","190833141","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the_pepsi_curse",0,FALSE,FALSE,NA,NA
"RT @smolbeaniweeni: blessed callie calamari doll that gives you pepsi and is kind to you https://t.co/LX0edwslhJ",FALSE,0,NA,2017-09-18 00:36:15,FALSE,NA,"909576769837158401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nreeper43",126,TRUE,FALSE,NA,NA
"OMG ITS BACK #CrystalPepsi #Pepsi #90s #Retro https://t.co/N0xhLwtsjS",FALSE,1,NA,2017-09-18 00:36:14,FALSE,NA,"909576766452252672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DiabeticToyota",0,FALSE,FALSE,NA,NA
"wow i love myself today this is a first",FALSE,12,NA,2017-09-18 00:36:13,FALSE,NA,"909576761658179584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepsi_cvnt",0,FALSE,FALSE,NA,NA
"RT @Jackamacka1: PLEASE HELP ME! A MAN NEEDS HIS PEPSI MAX! https://t.co/R86x2DFtdA",FALSE,0,NA,2017-09-18 00:36:09,FALSE,NA,"909576743924719617",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jackamacka1",65,TRUE,FALSE,NA,NA
"Jaxx told me to plug this again

please help me even tho I have two litre bottles of Pepsi downstairs https://t.co/Sz0Dei5iu0",FALSE,0,NA,2017-09-18 00:36:07,FALSE,NA,"909576733875146753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jackamacka1",0,FALSE,FALSE,NA,NA
"pink pepsi in Japan????? why the hell im not there to buy it!! why!! #lrt",FALSE,0,NA,2017-09-18 00:35:58,FALSE,NA,"909576696352923648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CORY06",0,FALSE,FALSE,NA,NA
"RT @smolbeaniweeni: blessed callie calamari doll that gives you pepsi and is kind to you https://t.co/LX0edwslhJ",FALSE,0,NA,2017-09-18 00:35:41,FALSE,NA,"909576628233293825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlutterJump",126,TRUE,FALSE,NA,NA
"RT @rubbertoe1988: Remember ladies, breast size is like Coke and Pepsi. We have our preferences but we will take either one.",FALSE,0,NA,2017-09-18 00:35:22,FALSE,NA,"909576546754678784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AJaxRelax",5,TRUE,FALSE,NA,NA
"RT @TokyoTreat: Pepsi Japan rolled out a limited edition Halloween cola!!! The drink itself is a lovely pink shade and the flavor is a myst…",FALSE,0,NA,2017-09-18 00:34:46,FALSE,NA,"909576394795044864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CORY06",13,TRUE,FALSE,NA,NA
"RT @Fact: Football player Ronaldinho once lost a $750,000 deal with Coca-Cola because he took a sip from a Pepsi.",FALSE,0,NA,2017-09-18 00:34:35,FALSE,NA,"909576350503026688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","muudtaha",147,TRUE,FALSE,NA,NA
"RT @smolbeaniweeni: blessed callie calamari doll that gives you pepsi and is kind to you https://t.co/LX0edwslhJ",FALSE,0,NA,2017-09-18 00:34:03,FALSE,NA,"909576214150549504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jared_casin",126,TRUE,FALSE,NA,NA
"Were that gd gd at <ed><U+00A0><U+00BC><ed><U+00BD><U+0091><ed><U+00A0><U+00BD><ed><U+00B2><U+00A6><ed><U+00A0><U+00BD><ed><U+00B2><U+00A6><ed><U+00A0><U+00BD><ed><U+00B2><U+00A6><ed><U+00A0><U+00BD><ed><U+00B2><U+00A6>",FALSE,0,NA,2017-09-18 00:33:54,FALSE,NA,"909576177282453505",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PEPSI_559",0,FALSE,FALSE,NA,NA
"RT @leathershirts: me and all my bros got the same menstrual cycle",FALSE,0,NA,2017-09-18 00:33:54,FALSE,NA,"909576175751696384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepsi_cvnt",179,TRUE,FALSE,NA,NA
